caseid,time,activity
315,33769,renege_queue_1
305,33783,end_service
316,33783,begin_service
326,33820,arrival
326,33820,join_queue_1
315,33901,end_escalated_service
322,33901,begin_escalated_service
316,33904,end_service
317,33904,begin_service
327,34003,arrival
327,34003,join_queue_1
328,34031,arrival
328,34031,join_queue_1
318,34031,renege_queue_1
329,34117,arrival
329,34117,join_queue_1
319,34117,renege_queue_1
313,34130,end_service
320,34130,begin_service
311,34154,end_service
321,34154,begin_service
330,34178,arrival
330,34178,join_queue_1
307,34202,end_service
322,34202,begin_service
331,34288,arrival
331,34288,join_queue_1
314,34378,end_service
323,34378,begin_service
332,34403,arrival
332,34403,join_queue_1
333,34465,arrival
333,34465,join_queue_1
323,34588,end_service
324,34588,begin_service
334,34611,arrival
334,34611,join_queue_1
312,34646,end_service
325,34646,begin_service
335,34692,arrival
335,34692,join_queue_1
336,34763,arrival
336,34763,join_queue_1
326,34763,renege_queue_1
337,34837,arrival
337,34837,join_queue_1
327,34837,renege_queue_1
338,34892,arrival
338,34892,join_queue_1
338,34892,join_queue_2 - service request escalated
328,34892,renege_queue_1
339,34914,arrival
339,34914,join_queue_1
329,34914,renege_queue_1
340,34928,arrival
340,34928,join_queue_1
330,34928,renege_queue_1
319,34979,end_escalated_service
338,34979,begin_escalated_service
314,35023,end_escalated_service
341,35062,arrival
341,35062,join_queue_1
331,35062,renege_queue_1
342,35118,arrival
342,35118,join_queue_1
332,35118,renege_queue_1
343,35125,arrival
343,35125,join_queue_1
333,35125,renege_queue_1
344,35198,arrival
344,35198,join_queue_1
334,35198,renege_queue_1
321,35230,end_service
335,35230,begin_service
345,35343,arrival
345,35343,join_queue_1
324,35436,end_service
336,35436,begin_service
322,35440,end_escalated_service
346,35485,arrival
346,35485,join_queue_1
335,35526,end_service
337,35526,begin_service
325,35587,end_service
338,35587,begin_service
317,35610,end_service
339,35610,begin_service
347,35616,arrival
347,35616,join_queue_1
320,35666,end_service
340,35666,begin_service
338,35677,end_escalated_service
336,35749,end_service
341,35749,begin_service
348,35791,arrival
348,35791,join_queue_1
349,35913,arrival
349,35913,join_queue_1
350,35956,arrival
350,35956,join_queue_1
322,35963,end_service
342,35963,begin_service
