caseid,time,activity
67,8986,begin_escalated_service
83,8988,arrival
83,8988,join_queue_1
83,8988,join_queue_2 - service request escalated
83,8988,begin_service
84,9013,arrival
84,9013,join_queue_1
84,9013,begin_service
79,9034,end_service
85,9063,arrival
85,9063,join_queue_1
85,9063,begin_service
86,9064,arrival
86,9064,join_queue_1
86,9064,begin_service
87,9065,arrival
87,9065,join_queue_1
87,9065,begin_service
80,9143,end_service
81,9155,end_service
82,9289,end_service
88,9478,arrival
88,9478,join_queue_1
88,9478,begin_service
89,9480,arrival
89,9480,join_queue_1
89,9480,begin_service
90,9591,arrival
90,9591,join_queue_1
90,9591,begin_service
83,9628,end_service
84,9644,end_service
86,9689,end_service
85,9697,end_service
87,9700,end_service
91,9722,arrival
91,9722,join_queue_1
91,9722,begin_service
92,9777,arrival
92,9777,join_queue_1
92,9777,begin_service
93,9782,arrival
93,9782,join_queue_1
93,9782,join_queue_2 - service request escalated
68,9782,renege_queue_2
93,9782,begin_service
94,9806,arrival
94,9806,join_queue_1
94,9806,begin_service
88,9941,end_service
89,9942,end_service
90,10154,end_service
91,10310,end_service
93,10357,end_service
95,10390,arrival
95,10390,join_queue_1
95,10390,begin_service
92,10398,end_service
94,10445,end_service
96,10508,arrival
96,10508,join_queue_1
96,10508,begin_service
97,10553,arrival
97,10553,join_queue_1
97,10553,begin_service
98,10687,arrival
98,10687,join_queue_1
98,10687,join_queue_2 - service request escalated
72,10687,renege_queue_2
98,10687,begin_service
95,11012,end_service
99,11048,arrival
99,11048,join_queue_1
99,11048,join_queue_2 - service request escalated
83,11048,renege_queue_2
99,11048,begin_service
100,11062,arrival
100,11062,join_queue_1
100,11062,join_queue_2 - service request escalated
93,11062,renege_queue_2
100,11062,begin_service
67,11090,end_escalated_service
98,11090,begin_escalated_service
96,11176,end_service
97,11176,end_service
98,11316,end_service
101,11333,arrival
101,11333,join_queue_1
101,11333,begin_service
102,11392,arrival
102,11392,join_queue_1
102,11392,begin_service
103,11526,arrival
103,11526,join_queue_1
103,11526,begin_service
99,11583,end_service
100,11646,end_service
104,11668,arrival
104,11668,join_queue_1
104,11668,begin_service
105,11829,arrival
105,11829,join_queue_1
105,11829,begin_service
101,11869,end_service
106,11936,arrival
106,11936,join_queue_1
106,11936,begin_service
102,11947,end_service
107,12106,arrival
107,12106,join_queue_1
107,12106,join_queue_2 - service request escalated
107,12106,begin_service
103,12122,end_service
108,12134,arrival
108,12134,join_queue_1
108,12134,join_queue_2 - service request escalated
99,12134,renege_queue_2
108,12134,begin_service
104,12206,end_service
109,12240,arrival
109,12240,join_queue_1
109,12240,begin_service
110,12354,arrival
110,12354,join_queue_1
110,12354,join_queue_2 - service request escalated
100,12354,renege_queue_2
110,12354,begin_service
105,12361,end_service
111,12395,arrival
111,12395,join_queue_1
111,12395,begin_service
112,12472,arrival
112,12472,join_queue_1
112,12472,join_queue_2 - service request escalated
107,12472,renege_queue_2
112,12472,begin_service
113,12485,arrival
113,12485,join_queue_1
113,12485,begin_service
114,12490,arrival
114,12490,join_queue_1
114,12490,begin_service
106,12498,end_service
115,12535,arrival
115,12535,join_queue_1
115,12535,begin_service
116,12628,arrival
116,12628,join_queue_1
116,12628,begin_service
108,12674,end_service
107,12704,end_service
117,12728,arrival
117,12728,join_queue_1
117,12728,begin_service
118,12837,arrival
118,12837,join_queue_1
118,12837,begin_service
110,12873,end_service
119,12892,arrival
119,12892,join_queue_1
119,12892,begin_service
120,12927,arrival
120,12927,join_queue_1
109,12971,end_service
120,12971,begin_service
111,13017,end_service
113,13023,end_service
98,13058,end_escalated_service
108,13058,begin_escalated_service
112,13073,end_service
114,13106,end_service
115,13227,end_service
116,13242,end_service
117,13283,end_service
121,13372,arrival
121,13372,join_queue_1
121,13372,begin_service
122,13378,arrival
122,13378,join_queue_1
122,13378,begin_service
123,13379,arrival
123,13379,join_queue_1
123,13379,begin_service
118,13468,end_service
119,13542,end_service
120,13547,end_service
124,13564,arrival
124,13564,join_queue_1
124,13564,begin_service
125,13657,arrival
125,13657,join_queue_1
125,13657,begin_service
126,13922,arrival
126,13922,join_queue_1
126,13922,join_queue_2 - service request escalated
126,13922,begin_service
127,13928,arrival
127,13928,join_queue_1
127,13928,join_queue_2 - service request escalated
110,13928,renege_queue_2
127,13928,begin_service
128,13936,arrival
128,13936,join_queue_1
128,13936,begin_service
123,13947,end_service
122,13957,end_service
129,13965,arrival
129,13965,join_queue_1
129,13965,begin_service
121,14011,end_service
130,14184,arrival
130,14184,join_queue_1
130,14184,begin_service
124,14192,end_service
125,14297,end_service
131,14324,arrival
131,14324,join_queue_1
131,14324,begin_service
132,14326,arrival
132,14326,join_queue_1
132,14326,begin_service
133,14377,arrival
133,14377,join_queue_1
133,14377,begin_service
134,14378,arrival
134,14378,join_queue_1
134,14378,begin_service
128,14435,end_service
135,14436,arrival
135,14436,join_queue_1
135,14436,begin_service
136,14471,arrival
136,14471,join_queue_1
136,14471,begin_service
137,14476,arrival
137,14476,join_queue_1
126,14499,end_service
137,14499,begin_service
127,14531,end_service
138,14537,arrival
138,14537,join_queue_1
138,14537,begin_service
129,14622,end_service
130,14717,end_service
139,14791,arrival
139,14791,join_queue_1
139,14791,begin_service
133,14924,end_service
140,14929,arrival
140,14929,join_queue_1
140,14929,begin_service
141,14945,arrival
141,14945,join_queue_1
141,14945,begin_service
132,14951,end_service
131,14994,end_service
134,14995,end_service
137,15019,end_service
135,15023,end_service
142,15053,arrival
142,15053,join_queue_1
142,15053,begin_service
108,15087,end_escalated_service
112,15087,begin_escalated_service
138,15102,end_service
136,15141,end_service
143,15305,arrival
143,15305,join_queue_1
143,15305,begin_service
139,15317,end_service
144,15356,arrival
144,15356,join_queue_1
144,15356,begin_service
145,15539,arrival
145,15539,join_queue_1
145,15539,begin_service
141,15594,end_service
146,15600,arrival
146,15600,join_queue_1
146,15600,join_queue_2 - service request escalated
146,15600,begin_service
140,15640,end_service
147,15710,arrival
147,15710,join_queue_1
147,15710,begin_service
142,15742,end_service
148,15856,arrival
148,15856,join_queue_1
148,15856,begin_service
143,15918,end_service
149,15937,arrival
149,15937,join_queue_1
149,15937,begin_service
144,15960,end_service
150,15992,arrival
150,15992,join_queue_1
150,15992,join_queue_2 - service request escalated
126,15992,renege_queue_2
150,15992,begin_service
151,16014,arrival
151,16014,join_queue_1
151,16014,begin_service
145,16050,end_service
152,16070,arrival
152,16070,join_queue_1
152,16070,begin_service
153,16077,arrival
153,16077,join_queue_1
153,16077,begin_service
146,16117,end_service
112,16150,end_escalated_service
127,16150,begin_escalated_service
154,16219,arrival
154,16219,join_queue_1
154,16219,begin_service
155,16341,arrival
155,16341,join_queue_1
155,16341,join_queue_2 - service request escalated
155,16341,begin_service
148,16352,end_service
156,16384,arrival
156,16384,join_queue_1
156,16384,begin_service
149,16401,end_service
157,16402,arrival
157,16402,join_queue_1
157,16402,begin_service
158,16408,arrival
158,16408,join_queue_1
158,16408,begin_service
147,16412,end_service
159,16470,arrival
159,16470,join_queue_1
159,16470,join_queue_2 - service request escalated
146,16470,renege_queue_2
159,16470,begin_service
160,16495,arrival
160,16495,join_queue_1
161,16522,arrival
161,16522,join_queue_1
151,16571,end_service
160,16571,begin_service
150,16611,end_service
161,16611,begin_service
153,16653,end_service
162,16688,arrival
162,16688,join_queue_1
162,16688,begin_service
163,16762,arrival
163,16762,join_queue_1
152,16780,end_service
163,16780,begin_service
164,16788,arrival
164,16788,join_queue_1
165,16807,arrival
165,16807,join_queue_1
154,16862,end_service
164,16862,begin_service
166,16922,arrival
166,16922,join_queue_1
166,16922,join_queue_2 - service request escalated
150,16922,renege_queue_2
158,16940,end_service
165,16940,begin_service
155,16987,end_service
166,16987,begin_service
159,17052,end_service
157,17053,end_service
156,17065,end_service
160,17092,end_service
167,17108,arrival
167,17108,join_queue_1
167,17108,begin_service
168,17116,arrival
168,17116,join_queue_1
168,17116,join_queue_2 - service request escalated
155,17116,renege_queue_2
168,17116,begin_service
169,17147,arrival
169,17147,join_queue_1
169,17147,begin_service
161,17194,end_service
170,17220,arrival
170,17220,join_queue_1
170,17220,begin_service
162,17239,end_service
163,17368,end_service
171,17481,arrival
171,17481,join_queue_1
171,17481,begin_service
164,17531,end_service
166,17534,end_service
172,17629,arrival
172,17629,join_queue_1
172,17629,begin_service
165,17675,end_service
169,17679,end_service
168,17694,end_service
173,17731,arrival
173,17731,join_queue_1
173,17731,begin_service
174,17774,arrival
174,17774,join_queue_1
174,17774,begin_service
170,17819,end_service
167,17834,end_service
175,17921,arrival
175,17921,join_queue_1
175,17921,begin_service
176,18017,arrival
176,18017,join_queue_1
176,18017,begin_service
171,18092,end_service
177,18164,arrival
177,18164,join_queue_1
177,18164,begin_service
172,18236,end_service
178,18273,arrival
178,18273,join_queue_1
178,18273,begin_service
127,18344,end_escalated_service
159,18344,begin_escalated_service
179,18365,arrival
179,18365,join_queue_1
179,18365,begin_service
180,18405,arrival
180,18405,join_queue_1
180,18405,begin_service
181,18423,arrival
181,18423,join_queue_1
181,18423,join_queue_2 - service request escalated
181,18423,begin_service
173,18442,end_service
174,18452,end_service
175,18544,end_service
176,18587,end_service
182,18641,arrival
182,18641,join_queue_1
182,18641,begin_service
177,18728,end_service
179,18955,end_service
178,18984,end_service
183,18996,arrival
183,18996,join_queue_1
183,18996,join_queue_2 - service request escalated
166,18996,renege_queue_2
183,18996,begin_service
181,19012,end_service
180,19014,end_service
184,19041,arrival
184,19041,join_queue_1
184,19041,begin_service
185,19078,arrival
185,19078,join_queue_1
185,19078,begin_service
182,19247,end_service
186,19285,arrival
186,19285,join_queue_1
186,19285,begin_service
187,19312,arrival
187,19312,join_queue_1
187,19312,begin_service
183,19522,end_service
184,19625,end_service
188,19656,arrival
188,19656,join_queue_1
188,19656,begin_service
185,19667,end_service
189,19794,arrival
189,19794,join_queue_1
189,19794,join_queue_2 - service request escalated
168,19794,renege_queue_2
189,19794,begin_service
190,19837,arrival
190,19837,join_queue_1
190,19837,begin_service
187,19864,end_service
191,19867,arrival
191,19867,join_queue_1
192,19867,arrival
191,19867,begin_service
192,19867,join_queue_1
192,19867,begin_service
186,19906,end_service
193,19978,arrival
193,19978,join_queue_1
193,19978,join_queue_2 - service request escalated
181,19978,renege_queue_2
193,19978,begin_service
194,20019,arrival
194,20019,join_queue_1
194,20019,begin_service
188,20245,end_service
189,20348,end_service
190,20350,end_service
195,20373,arrival
195,20373,join_queue_1
195,20373,join_queue_2 - service request escalated
183,20373,renege_queue_2
195,20373,begin_service
191,20391,end_service
192,20407,end_service
196,20418,arrival
196,20418,join_queue_1
196,20418,begin_service
197,20428,arrival
197,20428,join_queue_1
197,20428,begin_service
159,20430,end_escalated_service
189,20430,begin_escalated_service
198,20494,arrival
198,20494,join_queue_1
198,20494,join_queue_2 - service request escalated
198,20494,begin_service
199,20531,arrival
199,20531,join_queue_1
199,20531,begin_service
194,20550,end_service
200,20627,arrival
200,20627,join_queue_1
200,20627,begin_service
193,20663,end_service
201,20945,arrival
201,20945,join_queue_1
201,20945,begin_service
196,20979,end_service
197,21048,end_service
198,21055,end_service
195,21098,end_service
202,21212,arrival
202,21212,join_queue_1
202,21212,begin_service
200,21244,end_service
199,21285,end_service
203,21417,arrival
203,21417,join_queue_1
203,21417,join_queue_2 - service request escalated
193,21417,renege_queue_2
203,21417,begin_service
201,21464,end_service
204,21700,arrival
204,21700,join_queue_1
204,21700,begin_service
202,21701,end_service
205,21727,arrival
205,21727,join_queue_1
205,21727,begin_service
206,21815,arrival
206,21815,join_queue_1
206,21815,begin_service
189,21902,end_escalated_service
195,21902,begin_escalated_service
207,21904,arrival
207,21904,join_queue_1
207,21904,begin_service
208,21923,arrival
208,21923,join_queue_1
208,21923,begin_service
209,22028,arrival
209,22028,join_queue_1
209,22028,begin_service
203,22061,end_service
210,22084,arrival
210,22084,join_queue_1
210,22084,begin_service
211,22232,arrival
211,22232,join_queue_1
211,22232,join_queue_2 - service request escalated
211,22232,begin_service
212,22268,arrival
212,22268,join_queue_1
212,22268,begin_service
213,22296,arrival
213,22296,join_queue_1
213,22296,begin_service
204,22298,end_service
205,22307,end_service
207,22431,end_service
206,22470,end_service
214,22491,arrival
214,22491,join_queue_1
214,22491,begin_service
208,22503,end_service
210,22546,end_service
215,22605,arrival
215,22605,join_queue_1
215,22605,join_queue_2 - service request escalated
198,22605,renege_queue_2
215,22605,begin_service
216,22610,arrival
216,22610,join_queue_1
216,22610,join_queue_2 - service request escalated
203,22610,renege_queue_2
216,22610,begin_service
217,22617,arrival
217,22617,join_queue_1
217,22617,begin_service
209,22631,end_service
218,22811,arrival
218,22811,join_queue_1
218,22811,begin_service
211,22893,end_service
212,22902,end_service
213,22978,end_service
214,23009,end_service
195,23198,end_escalated_service
211,23198,begin_escalated_service
219,23205,arrival
219,23205,join_queue_1
219,23205,begin_service
220,23206,arrival
220,23206,join_queue_1
220,23206,begin_service
221,23222,arrival
221,23222,join_queue_1
221,23222,begin_service
216,23248,end_service
215,23253,end_service
217,23253,end_service
218,23395,end_service
222,23404,arrival
222,23404,join_queue_1
222,23404,begin_service
223,23465,arrival
223,23465,join_queue_1
223,23465,join_queue_2 - service request escalated
223,23465,begin_service
224,23651,arrival
224,23651,join_queue_1
224,23651,begin_service
220,23774,end_service
225,23851,arrival
225,23851,join_queue_1
225,23851,begin_service
219,23861,end_service
226,23894,arrival
226,23894,join_queue_1
226,23894,begin_service
221,23915,end_service
227,23929,arrival
227,23929,join_queue_1
227,23929,begin_service
211,23969,end_escalated_service
215,23969,begin_escalated_service
228,24031,arrival
228,24031,join_queue_1
228,24031,begin_service
229,24037,arrival
229,24037,join_queue_1
229,24037,begin_service
222,24044,end_service
230,24096,arrival
230,24096,join_queue_1
230,24096,begin_service
223,24134,end_service
224,24247,end_service
225,24453,end_service
231,24466,arrival
231,24466,join_queue_1
231,24466,begin_service
232,24481,arrival
232,24481,join_queue_1
232,24481,join_queue_2 - service request escalated
232,24481,begin_service
227,24493,end_service
226,24555,end_service
228,24610,end_service
229,24661,end_service
230,24831,end_service
233,24926,arrival
233,24926,join_queue_1
233,24926,begin_service
231,25051,end_service
232,25140,end_service
234,25198,arrival
234,25198,join_queue_1
234,25198,begin_service
235,25222,arrival
235,25222,join_queue_1
235,25222,begin_service
236,25230,arrival
236,25230,join_queue_1
236,25230,begin_service
237,25260,arrival
237,25260,join_queue_1
237,25260,begin_service
233,25519,end_service
238,25609,arrival
238,25609,join_queue_1
238,25609,begin_service
239,25700,arrival
239,25700,join_queue_1
239,25700,join_queue_2 - service request escalated
216,25700,renege_queue_2
239,25700,begin_service
234,25792,end_service
235,25859,end_service
215,25869,end_escalated_service
223,25869,begin_escalated_service
240,25950,arrival
240,25950,join_queue_1
240,25950,begin_service
236,25953,end_service
237,25967,end_service
241,26012,arrival
241,26012,join_queue_1
241,26012,begin_service
242,26105,arrival
242,26105,join_queue_1
242,26105,begin_service
243,26172,arrival
243,26172,join_queue_1
243,26172,begin_service
238,26272,end_service
239,26317,end_service
244,26400,arrival
244,26400,join_queue_1
244,26400,begin_service
223,26485,end_escalated_service
232,26485,begin_escalated_service
245,26580,arrival
245,26580,join_queue_1
245,26580,begin_service
240,26606,end_service
241,26623,end_service
246,26661,arrival
246,26661,join_queue_1
246,26661,begin_service
247,26698,arrival
247,26698,join_queue_1
247,26698,begin_service
248,26722,arrival
248,26722,join_queue_1
248,26722,begin_service
242,26724,end_service
243,26796,end_service
249,26973,arrival
249,26973,join_queue_1
249,26973,begin_service
250,26991,arrival
250,26991,join_queue_1
250,26991,begin_service
244,27043,end_service
251,27059,arrival
251,27059,join_queue_1
251,27059,begin_service
252,27065,arrival
252,27065,join_queue_1
252,27065,begin_service
253,27077,arrival
253,27077,join_queue_1
253,27077,begin_service
254,27083,arrival
254,27083,join_queue_1
254,27083,begin_service
245,27140,end_service
246,27185,end_service
248,27269,end_service
247,27317,end_service
255,27494,arrival
255,27494,join_queue_1
255,27494,begin_service
252,27542,end_service
251,27558,end_service
250,27594,end_service
249,27616,end_service
253,27650,end_service
256,27660,arrival
256,27660,join_queue_1
256,27660,begin_service
257,27667,arrival
257,27667,join_queue_1
257,27667,begin_service
254,27686,end_service
258,27737,arrival
258,27737,join_queue_1
258,27737,begin_service
259,27835,arrival
259,27835,join_queue_1
259,27835,begin_service
260,27924,arrival
260,27924,join_queue_1
260,27924,begin_service
261,27950,arrival
261,27950,join_queue_1
261,27950,begin_service
262,28129,arrival
262,28129,join_queue_1
262,28129,begin_service
263,28145,arrival
263,28145,join_queue_1
263,28145,begin_service
255,28157,end_service
232,28212,end_escalated_service
239,28212,begin_escalated_service
256,28250,end_service
258,28293,end_service
257,28307,end_service
264,28311,arrival
264,28311,join_queue_1
264,28311,begin_service
265,28345,arrival
265,28345,join_queue_1
265,28345,join_queue_2 - service request escalated
265,28345,begin_service
260,28456,end_service
266,28457,arrival
266,28457,join_queue_1
266,28457,begin_service
267,28493,arrival
267,28493,join_queue_1
267,28493,begin_service
259,28523,end_service
268,28559,arrival
268,28559,join_queue_1
268,28559,begin_service
269,28579,arrival
269,28579,join_queue_1
269,28579,join_queue_2 - service request escalated
269,28579,begin_service
262,28661,end_service
270,28675,arrival
270,28675,join_queue_1
270,28675,begin_service
261,28680,end_service
271,28697,arrival
271,28697,join_queue_1
271,28697,begin_service
263,28780,end_service
272,28848,arrival
272,28848,join_queue_1
272,28848,begin_service
264,28876,end_service
266,29011,end_service
273,29059,arrival
273,29059,join_queue_1
273,29059,begin_service
265,29061,end_service
267,29132,end_service
274,29145,arrival
274,29145,join_queue_1
274,29145,begin_service
269,29172,end_service
268,29183,end_service
271,29259,end_service
270,29276,end_service
275,29366,arrival
275,29366,join_queue_1
275,29366,begin_service
272,29458,end_service
276,29502,arrival
276,29502,join_queue_1
276,29502,begin_service
277,29655,arrival
277,29655,join_queue_1
277,29655,begin_service
273,29688,end_service
274,29787,end_service
239,29820,end_escalated_service
265,29820,begin_escalated_service
265,29820,end_escalated_service
269,29820,begin_escalated_service
278,29909,arrival
278,29909,join_queue_1
278,29909,begin_service
275,29912,end_service
279,29930,arrival
279,29930,join_queue_1
279,29930,begin_service
276,30066,end_service
277,30215,end_service
280,30433,arrival
280,30433,join_queue_1
280,30433,begin_service
279,30456,end_service
278,30573,end_service
281,30656,arrival
281,30656,join_queue_1
281,30656,join_queue_2 - service request escalated
281,30656,begin_service
282,30663,arrival
282,30663,join_queue_1
282,30663,begin_service
269,30734,end_escalated_service
281,30734,begin_escalated_service
283,30789,arrival
283,30789,join_queue_1
283,30789,begin_service
284,30830,arrival
284,30830,join_queue_1
284,30830,begin_service
285,30865,arrival
285,30865,join_queue_1
285,30865,join_queue_2 - service request escalated
285,30865,begin_service
286,30866,arrival
286,30866,join_queue_1
286,30866,begin_service
287,30929,arrival
287,30929,join_queue_1
287,30929,begin_service
288,31053,arrival
288,31053,join_queue_1
288,31053,begin_service
280,31085,end_service
281,31207,end_service
282,31317,end_service
289,31363,arrival
289,31363,join_queue_1
289,31363,begin_service
285,31366,end_service
284,31377,end_service
283,31393,end_service
286,31393,end_service
290,31529,arrival
290,31529,join_queue_1
290,31529,join_queue_2 - service request escalated
290,31529,begin_service
287,31561,end_service
288,31585,end_service
291,31600,arrival
291,31600,join_queue_1
291,31600,begin_service
292,31690,arrival
292,31690,join_queue_1
292,31690,begin_service
293,31704,arrival
293,31704,join_queue_1
293,31704,join_queue_2 - service request escalated
293,31704,begin_service
289,31980,end_service
290,32123,end_service
291,32184,end_service
294,32221,arrival
294,32221,join_queue_1
294,32221,begin_service
292,32275,end_service
295,32297,arrival
295,32297,join_queue_1
295,32297,begin_service
293,32315,end_service
296,32516,arrival
296,32516,join_queue_1
296,32516,begin_service
297,32529,arrival
297,32529,join_queue_1
297,32529,begin_service
295,32884,end_service
294,32894,end_service
298,32942,arrival
298,32942,join_queue_1
298,32942,begin_service
281,32951,end_escalated_service
285,32951,begin_escalated_service
299,32955,arrival
299,32955,join_queue_1
299,32955,begin_service
300,32974,arrival
300,32974,join_queue_1
300,32974,join_queue_2 - service request escalated
300,32974,begin_service
301,32976,arrival
301,32976,join_queue_1
301,32976,begin_service
302,32992,arrival
302,32992,join_queue_1
