caseid,time,activity
311,32272,begin_service
302,32276,end_service
312,32333,arrival
312,32333,join_queue_1
312,32333,join_queue_2 - service request escalated
312,32333,begin_service
313,32391,arrival
313,32391,join_queue_1
313,32391,begin_service
314,32423,arrival
314,32423,join_queue_1
314,32423,begin_service
309,32440,end_service
311,32599,end_service
303,32600,end_service
308,32617,end_service
305,32674,end_service
315,32677,arrival
315,32677,join_queue_1
315,32677,begin_service
312,32691,end_service
273,32718,end_escalated_service
285,32718,begin_escalated_service
306,32799,end_service
316,32815,arrival
316,32815,join_queue_1
316,32815,begin_service
314,32841,end_service
317,32932,arrival
317,32932,join_queue_1
317,32932,begin_service
318,32997,arrival
318,32997,join_queue_1
318,32997,begin_service
313,33000,end_service
319,33013,arrival
319,33013,join_queue_1
319,33013,begin_service
320,33121,arrival
320,33121,join_queue_1
320,33121,begin_service
317,33130,end_service
321,33272,arrival
321,33272,join_queue_1
321,33272,begin_service
322,33388,arrival
322,33388,join_queue_1
322,33388,begin_service
310,33514,end_service
316,33524,end_service
319,33568,end_service
323,33640,arrival
323,33640,join_queue_1
323,33640,begin_service
324,33758,arrival
324,33758,join_queue_1
324,33758,join_queue_2 - service request escalated
324,33758,begin_service
325,33769,arrival
325,33769,join_queue_1
325,33769,begin_service
315,33812,end_service
326,33820,arrival
326,33820,join_queue_1
326,33820,begin_service
327,34003,arrival
327,34003,join_queue_1
327,34003,join_queue_2 - service request escalated
310,34003,renege_queue_2
327,34003,begin_service
320,34017,end_service
328,34031,arrival
328,34031,join_queue_1
328,34031,begin_service
329,34117,arrival
329,34117,join_queue_1
329,34117,begin_service
330,34178,arrival
330,34178,join_queue_1
331,34288,arrival
331,34288,join_queue_1
328,34304,end_service
330,34304,begin_service
323,34322,end_service
331,34322,begin_service
318,34358,end_service
332,34403,arrival
332,34403,join_queue_1
332,34403,begin_service
326,34440,end_service
333,34465,arrival
333,34465,join_queue_1
333,34465,begin_service
322,34470,end_service
325,34479,end_service
324,34509,end_service
327,34509,end_service
331,34512,end_service
334,34611,arrival
334,34611,join_queue_1
334,34611,begin_service
335,34692,arrival
335,34692,join_queue_1
335,34692,begin_service
321,34694,end_service
336,34763,arrival
336,34763,join_queue_1
336,34763,begin_service
330,34769,end_service
337,34837,arrival
337,34837,join_queue_1
337,34837,begin_service
338,34892,arrival
338,34892,join_queue_1
338,34892,begin_service
339,34914,arrival
339,34914,join_queue_1
339,34914,begin_service
340,34928,arrival
340,34928,join_queue_1
340,34928,join_queue_2 - service request escalated
312,34928,renege_queue_2
340,34928,begin_service
334,35001,end_service
338,35058,end_service
341,35062,arrival
341,35062,join_queue_1
341,35062,begin_service
285,35108,end_escalated_service
324,35108,begin_escalated_service
342,35118,arrival
342,35118,join_queue_1
342,35118,begin_service
343,35125,arrival
343,35125,join_queue_1
344,35198,arrival
344,35198,join_queue_1
336,35228,end_service
343,35228,begin_service
329,35241,end_service
344,35241,begin_service
345,35343,arrival
345,35343,join_queue_1
342,35453,end_service
345,35453,begin_service
346,35485,arrival
346,35485,join_queue_1
339,35529,end_service
346,35529,begin_service
341,35565,end_service
335,35578,end_service
347,35616,arrival
347,35616,join_queue_1
347,35616,begin_service
340,35638,end_service
333,35689,end_service
348,35791,arrival
348,35791,join_queue_1
348,35791,begin_service
332,35849,end_service
349,35913,arrival
349,35913,join_queue_1
349,35913,begin_service
350,35956,arrival
350,35956,join_queue_1
350,35956,begin_service
343,35963,end_service
