caseid,time,activity
85,8156,begin_service
86,8347,arrival
86,8347,join_queue_1
86,8347,begin_service
85,8399,end_service
87,8516,arrival
87,8516,join_queue_1
87,8516,begin_service
86,8681,end_service
88,8731,arrival
88,8731,join_queue_1
88,8731,join_queue_2 - service request escalated
68,8731,renege_queue_2
88,8731,begin_service
89,8732,arrival
89,8732,join_queue_1
89,8732,begin_service
87,8850,end_service
88,9056,end_service
89,9067,end_service
90,9145,arrival
90,9145,join_queue_1
90,9145,begin_service
91,9147,arrival
91,9147,join_queue_1
91,9147,begin_service
92,9258,arrival
92,9258,join_queue_1
92,9258,begin_service
90,9308,end_service
91,9309,end_service
93,9389,arrival
93,9389,join_queue_1
93,9389,join_queue_2 - service request escalated
76,9389,renege_queue_2
93,9389,begin_service
94,9444,arrival
94,9444,join_queue_1
94,9444,begin_service
95,9449,arrival
95,9449,join_queue_1
95,9449,begin_service
96,9473,arrival
96,9473,join_queue_1
96,9473,begin_service
92,9521,end_service
62,9555,end_escalated_service
85,9555,begin_escalated_service
93,9677,end_service
95,9724,end_service
94,9765,end_service
96,9812,end_service
97,10057,arrival
97,10057,join_queue_1
97,10057,begin_service
98,10170,arrival
98,10170,join_queue_1
98,10170,begin_service
99,10215,arrival
99,10215,join_queue_1
99,10215,join_queue_2 - service request escalated
99,10215,begin_service
97,10382,end_service
100,10401,arrival
100,10401,join_queue_1
100,10401,begin_service
98,10523,end_service
99,10541,end_service
100,10688,end_service
101,10762,arrival
101,10762,join_queue_1
101,10762,join_queue_2 - service request escalated
88,10762,renege_queue_2
101,10762,begin_service
102,10781,arrival
102,10781,join_queue_1
102,10781,join_queue_2 - service request escalated
93,10781,renege_queue_2
102,10781,begin_service
101,11006,end_service
103,11052,arrival
103,11052,join_queue_1
103,11052,begin_service
104,11111,arrival
104,11111,join_queue_1
104,11111,begin_service
102,11128,end_service
105,11245,arrival
105,11245,join_queue_1
105,11245,begin_service
103,11288,end_service
104,11366,end_service
106,11387,arrival
106,11387,join_queue_1
106,11387,join_queue_2 - service request escalated
99,11387,renege_queue_2
106,11387,begin_service
85,11411,end_escalated_service
101,11411,begin_escalated_service
105,11541,end_service
107,11548,arrival
107,11548,join_queue_1
107,11548,begin_service
106,11625,end_service
108,11655,arrival
108,11655,join_queue_1
108,11655,begin_service
109,11661,arrival
109,11661,join_queue_1
109,11661,begin_service
110,11689,arrival
110,11689,join_queue_1
110,11689,begin_service
111,11761,arrival
111,11761,join_queue_1
111,11761,begin_service
107,11839,end_service
112,11875,arrival
112,11875,join_queue_1
112,11875,begin_service
113,11903,arrival
113,11903,join_queue_1
113,11903,join_queue_2 - service request escalated
113,11903,begin_service
101,11930,end_escalated_service
102,11930,begin_escalated_service
114,11980,arrival
114,11980,join_queue_1
115,12025,arrival
115,12025,join_queue_1
115,12025,join_queue_2 - service request escalated
108,12052,end_service
114,12052,begin_service
109,12067,end_service
115,12067,begin_service
110,12074,end_service
112,12075,end_service
111,12100,end_service
113,12166,end_service
116,12201,arrival
116,12201,join_queue_1
116,12201,begin_service
117,12301,arrival
117,12301,join_queue_1
117,12301,begin_service
118,12410,arrival
118,12410,join_queue_1
118,12410,join_queue_2 - service request escalated
106,12410,renege_queue_2
118,12410,begin_service
114,12464,end_service
119,12465,arrival
119,12465,join_queue_1
119,12465,begin_service
115,12499,end_service
120,12500,arrival
120,12500,join_queue_1
120,12500,begin_service
116,12515,end_service
117,12556,end_service
118,12741,end_service
120,12776,end_service
119,12815,end_service
121,12945,arrival
121,12945,join_queue_1
121,12945,begin_service
122,12951,arrival
122,12951,join_queue_1
122,12951,begin_service
123,12960,arrival
123,12960,join_queue_1
123,12960,begin_service
102,13133,end_escalated_service
113,13133,begin_escalated_service
122,13207,end_service
124,13218,arrival
124,13218,join_queue_1
124,13218,begin_service
121,13298,end_service
125,13311,arrival
125,13311,join_queue_1
125,13311,begin_service
123,13318,end_service
124,13546,end_service
126,13576,arrival
126,13576,join_queue_1
126,13576,begin_service
127,13582,arrival
127,13582,join_queue_1
127,13582,begin_service
128,13590,arrival
128,13590,join_queue_1
128,13590,begin_service
129,13619,arrival
129,13619,join_queue_1
129,13619,begin_service
125,13651,end_service
128,13789,end_service
130,13838,arrival
130,13838,join_queue_1
130,13838,begin_service
126,13853,end_service
127,13885,end_service
129,13976,end_service
131,13978,arrival
131,13978,join_queue_1
131,13978,join_queue_2 - service request escalated
131,13978,begin_service
132,13980,arrival
132,13980,join_queue_1
132,13980,begin_service
113,14009,end_escalated_service
115,14009,begin_escalated_service
133,14031,arrival
133,14031,join_queue_1
133,14031,begin_service
134,14046,arrival
134,14046,join_queue_1
134,14046,begin_service
130,14071,end_service
135,14104,arrival
135,14104,join_queue_1
135,14104,begin_service
136,14173,arrival
136,14173,join_queue_1
136,14173,begin_service
137,14178,arrival
137,14178,join_queue_1
138,14210,arrival
138,14210,join_queue_1
133,14246,end_service
137,14246,begin_service
132,14305,end_service
138,14305,begin_service
131,14348,end_service
136,14374,end_service
135,14376,end_service
134,14385,end_service
137,14462,end_service
139,14464,arrival
139,14464,join_queue_1
139,14464,join_queue_2 - service request escalated
139,14464,begin_service
140,14529,arrival
140,14529,join_queue_1
140,14529,begin_service
141,14545,arrival
141,14545,join_queue_1
141,14545,begin_service
142,14661,arrival
142,14661,join_queue_1
142,14661,begin_service
138,14665,end_service
139,14855,end_service
141,14887,end_service
143,14913,arrival
143,14913,join_queue_1
143,14913,begin_service
142,14917,end_service
140,14925,end_service
144,14964,arrival
144,14964,join_queue_1
144,14964,begin_service
145,15147,arrival
145,15147,join_queue_1
145,15147,begin_service
146,15208,arrival
146,15208,join_queue_1
146,15208,begin_service
143,15226,end_service
144,15268,end_service
147,15318,arrival
147,15318,join_queue_1
147,15318,begin_service
145,15358,end_service
146,15425,end_service
148,15464,arrival
148,15464,join_queue_1
148,15464,begin_service
149,15545,arrival
149,15545,join_queue_1
149,15545,join_queue_2 - service request escalated
118,15545,renege_queue_2
149,15545,begin_service
150,15600,arrival
150,15600,join_queue_1
150,15600,begin_service
151,15622,arrival
151,15622,join_queue_1
151,15622,begin_service
148,15660,end_service
115,15669,end_escalated_service
131,15669,begin_escalated_service
152,15678,arrival
152,15678,join_queue_1
152,15678,begin_service
149,15709,end_service
147,15720,end_service
153,15823,arrival
153,15823,join_queue_1
153,15823,begin_service
151,15879,end_service
150,15919,end_service
152,15937,end_service
154,15965,arrival
154,15965,join_queue_1
154,15965,begin_service
155,16087,arrival
155,16087,join_queue_1
155,16087,begin_service
156,16130,arrival
156,16130,join_queue_1
156,16130,begin_service
157,16148,arrival
157,16148,join_queue_1
157,16148,begin_service
158,16154,arrival
158,16154,join_queue_1
158,16154,begin_service
153,16192,end_service
159,16216,arrival
159,16216,join_queue_1
159,16216,begin_service
160,16241,arrival
160,16241,join_queue_1
161,16268,arrival
161,16268,join_queue_1
154,16308,end_service
160,16308,begin_service
158,16386,end_service
161,16386,begin_service
155,16433,end_service
162,16434,arrival
162,16434,join_queue_1
162,16434,begin_service
159,16498,end_service
157,16499,end_service
163,16508,arrival
163,16508,join_queue_1
163,16508,join_queue_2 - service request escalated
163,16508,begin_service
156,16511,end_service
160,16529,end_service
164,16534,arrival
164,16534,join_queue_1
164,16534,join_queue_2 - service request escalated
139,16534,renege_queue_2
164,16534,begin_service
165,16553,arrival
165,16553,join_queue_1
165,16553,begin_service
166,16668,arrival
166,16668,join_queue_1
166,16668,join_queue_2 - service request escalated
149,16668,renege_queue_2
166,16668,begin_service
161,16669,end_service
162,16685,end_service
167,16781,arrival
167,16781,join_queue_1
167,16781,begin_service
168,16789,arrival
168,16789,join_queue_1
168,16789,begin_service
163,16796,end_service
169,16820,arrival
169,16820,join_queue_1
169,16820,begin_service
131,16827,end_escalated_service
163,16827,begin_escalated_service
165,16840,end_service
170,16893,arrival
170,16893,join_queue_1
170,16893,begin_service
164,16903,end_service
169,17052,end_service
166,17055,end_service
168,17067,end_service
171,17154,arrival
171,17154,join_queue_1
171,17154,begin_service
167,17207,end_service
170,17253,end_service
172,17458,arrival
172,17458,join_queue_1
172,17458,begin_service
171,17502,end_service
173,17560,arrival
173,17560,join_queue_1
173,17560,begin_service
174,17674,arrival
174,17674,join_queue_1
174,17674,begin_service
173,17758,end_service
172,17800,end_service
175,17821,arrival
175,17821,join_queue_1
175,17821,begin_service
174,17908,end_service
176,17998,arrival
176,17998,join_queue_1
176,17998,join_queue_2 - service request escalated
176,17998,begin_service
163,18017,end_escalated_service
164,18017,begin_escalated_service
175,18130,end_service
177,18145,arrival
177,18145,join_queue_1
177,18145,begin_service
178,18173,arrival
178,18173,join_queue_1
178,18173,begin_service
179,18265,arrival
179,18265,join_queue_1
179,18265,begin_service
176,18305,end_service
180,18333,arrival
180,18333,join_queue_1
180,18333,begin_service
181,18351,arrival
181,18351,join_queue_1
181,18351,begin_service
177,18409,end_service
179,18544,end_service
178,18584,end_service
181,18624,end_service
182,18669,arrival
182,18669,join_queue_1
182,18669,begin_service
180,18670,end_service
183,18869,arrival
183,18869,join_queue_1
183,18869,join_queue_2 - service request escalated
183,18869,begin_service
182,18950,end_service
184,19087,arrival
184,19087,join_queue_1
184,19087,begin_service
183,19142,end_service
185,19177,arrival
185,19177,join_queue_1
185,19177,begin_service
186,19222,arrival
186,19222,join_queue_1
186,19222,begin_service
164,19230,end_escalated_service
166,19230,begin_escalated_service
187,19235,arrival
187,19235,join_queue_1
187,19235,begin_service
184,19363,end_service
185,19426,end_service
186,19478,end_service
188,19526,arrival
188,19526,join_queue_1
188,19526,begin_service
189,19546,arrival
189,19546,join_queue_1
189,19546,begin_service
187,19566,end_service
189,19798,end_service
188,19847,end_service
190,19890,arrival
190,19890,join_queue_1
190,19890,begin_service
191,20028,arrival
191,20028,join_queue_1
191,20028,begin_service
192,20071,arrival
192,20071,join_queue_1
192,20071,begin_service
193,20101,arrival
193,20101,join_queue_1
194,20101,arrival
193,20101,begin_service
194,20101,join_queue_1
194,20101,begin_service
166,20139,end_escalated_service
176,20139,begin_escalated_service
190,20179,end_service
195,20212,arrival
195,20212,join_queue_1
195,20212,begin_service
196,20253,arrival
196,20253,join_queue_1
196,20253,begin_service
191,20282,end_service
192,20284,end_service
197,20323,arrival
197,20323,join_queue_1
197,20323,begin_service
193,20325,end_service
194,20341,end_service
198,20368,arrival
198,20368,join_queue_1
198,20368,join_queue_2 - service request escalated
198,20368,begin_service
199,20382,arrival
199,20382,join_queue_1
199,20382,join_queue_2 - service request escalated
199,20382,begin_service
200,20448,arrival
200,20448,join_queue_1
200,20448,begin_service
201,20485,arrival
201,20485,join_queue_1
195,20520,end_service
201,20520,begin_service
202,20581,arrival
202,20581,join_queue_1
196,20587,end_service
202,20587,begin_service
197,20637,end_service
198,20639,end_service
199,20679,end_service
200,20709,end_service
203,20899,arrival
203,20899,join_queue_1
203,20899,begin_service
202,20904,end_service
201,20974,end_service
203,21118,end_service
204,21166,arrival
204,21166,join_queue_1
204,21166,begin_service
204,21355,end_service
205,21371,arrival
205,21371,join_queue_1
205,21371,begin_service
206,21654,arrival
206,21654,join_queue_1
206,21654,begin_service
207,21681,arrival
207,21681,join_queue_1
207,21681,begin_service
205,21715,end_service
208,21769,arrival
208,21769,join_queue_1
208,21769,begin_service
209,21858,arrival
209,21858,join_queue_1
209,21858,join_queue_2 - service request escalated
183,21858,renege_queue_2
209,21858,begin_service
210,21881,arrival
210,21881,join_queue_1
210,21881,begin_service
206,21952,end_service
207,21961,end_service
211,21986,arrival
211,21986,join_queue_1
211,21986,begin_service
212,22088,arrival
212,22088,join_queue_1
212,22088,begin_service
209,22093,end_service
208,22124,end_service
210,22165,end_service
176,22194,end_escalated_service
198,22194,begin_escalated_service
198,22194,end_escalated_service
199,22194,begin_escalated_service
213,22236,arrival
213,22236,join_queue_1
213,22236,begin_service
214,22272,arrival
214,22272,join_queue_1
214,22272,begin_service
211,22284,end_service
212,22379,end_service
215,22386,arrival
215,22386,join_queue_1
215,22386,begin_service
214,22529,end_service
213,22575,end_service
216,22581,arrival
216,22581,join_queue_1
216,22581,begin_service
217,22619,arrival
217,22619,join_queue_1
217,22619,begin_service
218,22624,arrival
218,22624,join_queue_1
218,22624,begin_service
215,22780,end_service
217,22954,end_service
218,22958,end_service
216,22959,end_service
219,23018,arrival
219,23018,join_queue_1
219,23018,join_queue_2 - service request escalated
219,23018,begin_service
220,23040,arrival
220,23040,join_queue_1
220,23040,join_queue_2 - service request escalated
220,23040,begin_service
221,23086,arrival
221,23086,join_queue_1
221,23086,join_queue_2 - service request escalated
209,23086,renege_queue_2
221,23086,begin_service
222,23295,arrival
222,23295,join_queue_1
222,23295,begin_service
219,23307,end_service
220,23338,end_service
221,23404,end_service
223,23404,arrival
223,23404,join_queue_1
223,23404,join_queue_2 - service request escalated
219,23404,renege_queue_2
223,23404,begin_service
224,23559,arrival
224,23559,join_queue_1
224,23559,begin_service
222,23571,end_service
223,23784,end_service
224,23831,end_service
199,24007,end_escalated_service
220,24007,begin_escalated_service
225,24107,arrival
225,24107,join_queue_1
225,24107,begin_service
225,24309,end_service
226,24341,arrival
226,24341,join_queue_1
226,24341,join_queue_2 - service request escalated
226,24341,begin_service
227,24541,arrival
227,24541,join_queue_1
227,24541,begin_service
228,24558,arrival
228,24558,join_queue_1
228,24558,begin_service
226,24640,end_service
228,24757,end_service
229,24820,arrival
229,24820,join_queue_1
229,24820,begin_service
227,24840,end_service
230,24922,arrival
230,24922,join_queue_1
230,24922,begin_service
231,25119,arrival
231,25119,join_queue_1
231,25119,begin_service
229,25126,end_service
220,25130,end_escalated_service
221,25130,begin_escalated_service
232,25178,arrival
232,25178,join_queue_1
232,25178,begin_service
230,25201,end_service
233,25300,arrival
233,25300,join_queue_1
233,25300,begin_service
234,25315,arrival
234,25315,join_queue_1
234,25315,begin_service
231,25443,end_service
232,25515,end_service
235,25577,arrival
235,25577,join_queue_1
235,25577,join_queue_2 - service request escalated
235,25577,begin_service
233,25598,end_service
234,25641,end_service
235,25836,end_service
236,25849,arrival
236,25849,join_queue_1
236,25849,begin_service
237,25879,arrival
237,25879,join_queue_1
237,25879,begin_service
238,25975,arrival
238,25975,join_queue_1
238,25975,begin_service
239,26066,arrival
239,26066,join_queue_1
239,26066,begin_service
236,26143,end_service
240,26175,arrival
240,26175,join_queue_1
240,26175,begin_service
237,26218,end_service
241,26237,arrival
241,26237,join_queue_1
241,26237,begin_service
239,26278,end_service
238,26280,end_service
221,26317,end_escalated_service
223,26317,begin_escalated_service
242,26330,arrival
242,26330,join_queue_1
242,26330,begin_service
243,26397,arrival
243,26397,join_queue_1
243,26397,begin_service
244,26409,arrival
244,26409,join_queue_1
244,26409,join_queue_2 - service request escalated
244,26409,begin_service
240,26531,end_service
241,26548,end_service
242,26642,end_service
245,26652,arrival
245,26652,join_queue_1
245,26652,join_queue_2 - service request escalated
226,26652,renege_queue_2
245,26652,begin_service
246,26668,arrival
246,26668,join_queue_1
246,26668,join_queue_2 - service request escalated
235,26668,renege_queue_2
246,26668,begin_service
243,26709,end_service
244,26768,end_service
247,26819,arrival
247,26819,join_queue_1
247,26819,begin_service
246,26863,end_service
248,26923,arrival
248,26923,join_queue_1
248,26923,join_queue_2 - service request escalated
244,26923,renege_queue_2
248,26923,begin_service
249,26947,arrival
249,26947,join_queue_1
249,26947,join_queue_2 - service request escalated
245,26947,renege_queue_2
249,26947,begin_service
245,26995,end_service
250,27104,arrival
250,27104,join_queue_1
250,27104,begin_service
247,27115,end_service
251,27134,arrival
251,27134,join_queue_1
251,27134,begin_service
252,27169,arrival
252,27169,join_queue_1
252,27169,begin_service
248,27233,end_service
249,27238,end_service
253,27254,arrival
253,27254,join_queue_1
253,27254,begin_service
254,27260,arrival
254,27260,join_queue_1
254,27260,begin_service
252,27346,end_service
251,27368,end_service
250,27392,end_service
253,27527,end_service
254,27563,end_service
255,27671,arrival
255,27671,join_queue_1
255,27671,begin_service
223,27703,end_escalated_service
246,27703,begin_escalated_service
256,27837,arrival
256,27837,join_queue_1
256,27837,begin_service
257,27935,arrival
257,27935,join_queue_1
257,27935,begin_service
256,28011,end_service
255,28034,end_service
258,28092,arrival
258,28092,join_queue_1
258,28092,begin_service
259,28118,arrival
259,28118,join_queue_1
259,28118,begin_service
260,28228,arrival
260,28228,join_queue_1
260,28228,begin_service
261,28244,arrival
261,28244,join_queue_1
261,28244,begin_service
246,28247,end_escalated_service
248,28247,begin_escalated_service
258,28249,end_service
257,28263,end_service
262,28370,arrival
262,28370,join_queue_1
262,28370,begin_service
263,28378,arrival
263,28378,join_queue_1
263,28378,join_queue_2 - service request escalated
263,28378,begin_service
264,28490,arrival
264,28490,join_queue_1
264,28490,begin_service
259,28508,end_service
260,28511,end_service
265,28559,arrival
265,28559,join_queue_1
265,28559,begin_service
261,28583,end_service
262,28591,end_service
266,28625,arrival
266,28625,join_queue_1
266,28625,begin_service
264,28715,end_service
263,28720,end_service
267,28781,arrival
267,28781,join_queue_1
267,28781,begin_service
268,28782,arrival
268,28782,join_queue_1
268,28782,begin_service
269,28804,arrival
269,28804,join_queue_1
269,28804,begin_service
270,28808,arrival
270,28808,join_queue_1
270,28808,begin_service
265,28908,end_service
271,28923,arrival
271,28923,join_queue_1
271,28923,begin_service
248,28984,end_escalated_service
249,28984,begin_escalated_service
266,29045,end_service
272,29083,arrival
272,29083,join_queue_1
272,29083,join_queue_2 - service request escalated
272,29083,begin_service
268,29117,end_service
269,29124,end_service
273,29125,arrival
273,29125,join_queue_1
273,29125,begin_service
274,29150,arrival
274,29150,join_queue_1
274,29150,begin_service
270,29181,end_service
267,29197,end_service
275,29218,arrival
275,29218,join_queue_1
275,29218,begin_service
271,29226,end_service
276,29297,arrival
276,29297,join_queue_1
276,29297,begin_service
277,29318,arrival
277,29318,join_queue_1
277,29318,begin_service
272,29437,end_service
275,29459,end_service
273,29463,end_service
274,29472,end_service
277,29544,end_service
276,29661,end_service
278,29821,arrival
278,29821,join_queue_1
278,29821,join_queue_2 - service request escalated
278,29821,begin_service
279,30044,arrival
279,30044,join_queue_1
279,30044,begin_service
280,30051,arrival
280,30051,join_queue_1
280,30051,begin_service
278,30173,end_service
281,30177,arrival
281,30177,join_queue_1
281,30177,begin_service
282,30265,arrival
282,30265,join_queue_1
282,30265,begin_service
279,30295,end_service
283,30300,arrival
283,30300,join_queue_1
283,30300,begin_service
284,30346,arrival
284,30346,join_queue_1
284,30346,begin_service
280,30405,end_service
285,30409,arrival
285,30409,join_queue_1
285,30409,begin_service
281,30449,end_service
249,30468,end_escalated_service
263,30468,begin_escalated_service
286,30528,arrival
286,30528,join_queue_1
286,30528,begin_service
283,30594,end_service
282,30612,end_service
284,30645,end_service
285,30744,end_service
286,30760,end_service
287,30838,arrival
287,30838,join_queue_1
287,30838,join_queue_2 - service request escalated
287,30838,begin_service
263,30967,end_escalated_service
272,30967,begin_escalated_service
288,31004,arrival
288,31004,join_queue_1
288,31004,join_queue_2 - service request escalated
288,31004,begin_service
289,31050,arrival
289,31050,join_queue_1
289,31050,begin_service
290,31140,arrival
290,31140,join_queue_1
290,31140,begin_service
291,31153,arrival
291,31153,join_queue_1
291,31153,join_queue_2 - service request escalated
278,31153,renege_queue_2
291,31153,begin_service
287,31155,end_service
288,31300,end_service
291,31300,end_service
289,31363,end_service
290,31423,end_service
292,31670,arrival
292,31670,join_queue_1
292,31670,begin_service
272,31811,end_escalated_service
287,31811,begin_escalated_service
293,31887,arrival
293,31887,join_queue_1
293,31887,begin_service
292,31896,end_service
294,32300,arrival
294,32300,join_queue_1
294,32300,begin_service
293,32301,end_service
295,32313,arrival
295,32313,join_queue_1
295,32313,begin_service
296,32332,arrival
296,32332,join_queue_1
296,32332,begin_service
297,32404,arrival
297,32404,join_queue_1
297,32404,begin_service
298,32450,arrival
298,32450,join_queue_1
298,32450,begin_service
299,32537,arrival
299,32537,join_queue_1
299,32537,begin_service
294,32571,end_service
296,32610,end_service
295,32612,end_service
297,32658,end_service
298,32731,end_service
300,32830,arrival
300,32830,join_queue_1
300,32830,begin_service
301,32840,arrival
301,32840,join_queue_1
301,32840,begin_service
299,32886,end_service
302,33051,arrival
302,33051,join_queue_1
302,33051,begin_service
303,33079,arrival
