caseid,time,activity
62,6427,join_queue
52,6427,renege
63,6541,arrival
63,6541,join_queue
53,6541,renege
64,6546,arrival
64,6546,join_queue
54,6546,renege
65,6800,arrival
65,6800,join_queue
55,6800,renege
48,6885,end_service
56,6885,begin_service
66,7104,arrival
66,7104,join_queue
51,7172,end_service
57,7172,begin_service
67,7307,arrival
67,7307,join_queue
68,7405,arrival
68,7405,join_queue
58,7405,renege
69,7433,arrival
69,7433,join_queue
59,7433,renege
70,7553,arrival
70,7553,join_queue
60,7553,renege
71,7582,arrival
71,7582,join_queue
61,7582,renege
50,7585,end_service
62,7585,begin_service
72,7615,arrival
72,7615,join_queue
73,7660,arrival
73,7660,join_queue
63,7660,renege
74,7665,arrival
74,7665,join_queue
64,7665,renege
75,7763,arrival
75,7763,join_queue
65,7763,renege
57,7784,end_service
66,7784,begin_service
76,7858,arrival
76,7858,join_queue
77,7881,arrival
77,7881,join_queue
67,7881,renege
78,7920,arrival
78,7920,join_queue
68,7920,renege
79,7936,arrival
79,7936,join_queue
69,7936,renege
66,7949,end_service
70,7949,begin_service
80,7988,arrival
80,7988,join_queue
81,7991,arrival
81,7991,join_queue
71,7991,renege
82,8067,arrival
82,8067,join_queue
72,8067,renege
83,8176,arrival
83,8176,join_queue
73,8176,renege
84,8229,arrival
84,8229,join_queue
74,8229,renege
56,8233,end_service
75,8233,begin_service
85,8275,arrival
85,8275,join_queue
70,8308,end_service
76,8308,begin_service
86,8329,arrival
86,8329,join_queue
87,8358,arrival
87,8358,join_queue
77,8358,renege
88,8648,arrival
88,8648,join_queue
78,8648,renege
89,8658,arrival
89,8658,join_queue
79,8658,renege
90,8732,arrival
90,8732,join_queue
80,8732,renege
91,8807,arrival
91,8807,join_queue
81,8807,renege
92,8834,arrival
92,8834,join_queue
82,8834,renege
62,8890,end_service
83,8890,begin_service
93,8900,arrival
93,8900,join_queue
75,8944,end_service
84,8944,begin_service
94,8973,arrival
94,8973,join_queue
95,9059,arrival
95,9059,join_queue
85,9059,renege
76,9100,end_service
86,9100,begin_service
86,9225,end_service
87,9225,begin_service
96,9264,arrival
96,9264,join_queue
84,9390,end_service
88,9390,begin_service
97,9484,arrival
97,9484,join_queue
98,9644,arrival
98,9644,join_queue
99,9713,arrival
99,9713,join_queue
89,9713,renege
87,9755,end_service
90,9755,begin_service
100,9759,arrival
100,9759,join_queue
101,9789,arrival
101,9789,join_queue
91,9789,renege
102,9793,arrival
102,9793,join_queue
92,9793,renege
103,9868,arrival
103,9868,join_queue
93,9868,renege
104,9897,arrival
104,9897,join_queue
94,9897,renege
105,9897,arrival
105,9897,join_queue
95,9897,renege
106,10081,arrival
106,10081,join_queue
96,10081,renege
107,10164,arrival
107,10164,join_queue
97,10164,renege
108,10165,arrival
108,10165,join_queue
98,10165,renege
109,10231,arrival
109,10231,join_queue
99,10231,renege
110,10242,arrival
110,10242,join_queue
100,10242,renege
90,10262,end_service
101,10262,begin_service
83,10297,end_service
102,10297,begin_service
88,10328,end_service
103,10328,begin_service
111,10336,arrival
111,10336,join_queue
112,10481,arrival
112,10481,join_queue
101,10533,end_service
104,10533,begin_service
113,10541,arrival
113,10541,join_queue
102,10543,end_service
105,10543,begin_service
114,10630,arrival
114,10630,join_queue
115,10646,arrival
115,10646,join_queue
104,10892,end_service
106,10892,begin_service
116,10941,arrival
116,10941,join_queue
117,11204,arrival
117,11204,join_queue
107,11204,renege
118,11312,arrival
118,11312,join_queue
108,11312,renege
103,11403,end_service
109,11403,begin_service
106,11425,end_service
119,11425,arrival
119,11425,join_queue
110,11425,begin_service
120,11479,arrival
120,11479,join_queue
121,11600,arrival
121,11600,join_queue
111,11600,renege
122,11603,arrival
122,11603,join_queue
112,11603,renege
123,11623,arrival
123,11623,join_queue
113,11623,renege
124,11640,arrival
124,11640,join_queue
114,11640,renege
110,11892,end_service
115,11892,begin_service
125,11893,arrival
125,11893,join_queue
105,12038,end_service
116,12038,begin_service
126,12041,arrival
126,12041,join_queue
115,12141,end_service
117,12141,begin_service
127,12223,arrival
127,12223,join_queue
128,12224,arrival
128,12224,join_queue
118,12224,renege
129,12288,arrival
129,12288,join_queue
119,12288,renege
130,12291,arrival
130,12291,join_queue
120,12291,renege
131,12324,arrival
131,12324,join_queue
121,12324,renege
132,12385,arrival
132,12385,join_queue
122,12385,renege
133,12505,arrival
133,12505,join_queue
123,12505,renege
134,12574,arrival
134,12574,join_queue
124,12574,renege
135,12693,arrival
135,12693,join_queue
125,12693,renege
109,12714,end_service
126,12714,begin_service
136,12777,arrival
136,12777,join_queue
137,12868,arrival
137,12868,join_queue
127,12868,renege
138,12944,arrival
138,12944,join_queue
128,12944,renege
139,13041,arrival
139,13041,join_queue
129,13041,renege
140,13082,arrival
140,13082,join_queue
130,13082,renege
117,13126,end_service
131,13126,begin_service
141,13266,arrival
141,13266,join_queue
126,13276,end_service
132,13276,begin_service
116,13347,end_service
133,13347,begin_service
142,13357,arrival
142,13357,join_queue
143,13460,arrival
143,13460,join_queue
132,13569,end_service
134,13569,begin_service
144,13667,arrival
144,13667,join_queue
145,13804,arrival
145,13804,join_queue
135,13804,renege
134,13846,end_service
136,13846,begin_service
146,13879,arrival
146,13879,join_queue
147,13929,arrival
147,13929,join_queue
137,13929,renege
148,13988,arrival
148,13988,join_queue
138,13988,renege
131,14137,end_service
139,14137,begin_service
149,14280,arrival
149,14280,join_queue
150,14300,arrival
150,14300,join_queue
140,14300,renege
151,14403,arrival
151,14403,join_queue
141,14403,renege
152,14424,arrival
152,14424,join_queue
142,14424,renege
153,14512,arrival
153,14512,join_queue
143,14512,renege
154,14604,arrival
154,14604,join_queue
144,14604,renege
155,14645,arrival
155,14645,join_queue
145,14645,renege
133,14647,end_service
146,14647,begin_service
156,14744,arrival
156,14744,join_queue
157,14823,arrival
157,14823,join_queue
147,14823,renege
136,14900,end_service
148,14900,begin_service
158,14918,arrival
158,14918,join_queue
146,15021,end_service
149,15021,begin_service
139,15176,end_service
150,15176,begin_service
159,15240,arrival
159,15240,join_queue
160,15269,arrival
160,15269,join_queue
161,15301,arrival
161,15301,join_queue
151,15301,renege
149,15421,end_service
152,15421,begin_service
162,15818,arrival
162,15818,join_queue
163,15844,arrival
163,15844,join_queue
153,15844,renege
164,15957,arrival
164,15957,join_queue
154,15957,renege
165,16053,arrival
165,16053,join_queue
155,16053,renege
148,16086,end_service
156,16086,begin_service
166,16230,arrival
166,16230,join_queue
167,16279,arrival
167,16279,join_queue
157,16279,renege
168,16399,arrival
168,16399,join_queue
158,16399,renege
169,16432,arrival
169,16432,join_queue
159,16432,renege
170,16475,arrival
170,16475,join_queue
160,16475,renege
156,16519,end_service
161,16519,begin_service
150,16625,end_service
162,16625,begin_service
171,16680,arrival
171,16680,join_queue
152,16721,end_service
163,16721,begin_service
172,16743,arrival
172,16743,join_queue
173,16774,arrival
173,16774,join_queue
174,17096,arrival
174,17096,join_queue
164,17096,renege
175,17129,arrival
175,17129,join_queue
165,17129,renege
176,17183,arrival
176,17183,join_queue
166,17183,renege
177,17200,arrival
177,17200,join_queue
167,17200,renege
178,17202,arrival
178,17202,join_queue
168,17202,renege
179,17240,arrival
179,17240,join_queue
169,17240,renege
180,17274,arrival
180,17274,join_queue
170,17274,renege
181,17333,arrival
181,17333,join_queue
171,17333,renege
161,17377,end_service
172,17377,begin_service
182,17497,arrival
182,17497,join_queue
183,17518,arrival
183,17518,join_queue
173,17518,renege
162,17684,end_service
174,17684,begin_service
184,17780,arrival
184,17780,join_queue
185,17829,arrival
185,17829,join_queue
175,17829,renege
172,17836,end_service
176,17836,begin_service
163,17955,end_service
177,17955,begin_service
186,17994,arrival
186,17994,join_queue
187,18019,arrival
187,18019,join_queue
188,18026,arrival
188,18026,join_queue
178,18026,renege
189,18078,arrival
189,18078,join_queue
179,18078,renege
177,18134,end_service
180,18134,begin_service
190,18151,arrival
190,18151,join_queue
176,18451,end_service
181,18451,begin_service
180,18483,end_service
182,18483,begin_service
191,18488,arrival
191,18488,join_queue
192,18679,arrival
192,18679,join_queue
193,18819,arrival
193,18819,join_queue
183,18819,renege
194,18844,arrival
194,18844,join_queue
184,18844,renege
174,18974,end_service
185,18974,begin_service
195,19013,arrival
195,19013,join_queue
181,19126,end_service
186,19126,begin_service
196,19228,arrival
196,19228,join_queue
197,19278,arrival
197,19278,join_queue
187,19278,renege
198,19279,arrival
198,19279,join_queue
188,19279,renege
199,19450,arrival
199,19450,join_queue
189,19450,renege
186,19478,end_service
190,19478,begin_service
185,19497,end_service
191,19497,begin_service
182,19524,end_service
192,19524,begin_service
200,19684,arrival
200,19684,join_queue
201,19685,arrival
201,19685,join_queue
191,19721,end_service
193,19721,begin_service
192,19972,end_service
194,19972,begin_service
193,20057,end_service
195,20057,begin_service
202,20098,arrival
202,20098,join_queue
190,20134,end_service
196,20134,begin_service
203,20155,arrival
203,20155,join_queue
204,20246,arrival
204,20246,join_queue
205,20248,arrival
205,20248,join_queue
206,20359,arrival
206,20359,join_queue
207,20435,arrival
207,20435,join_queue
197,20435,renege
208,20493,arrival
208,20493,join_queue
198,20493,renege
209,20624,arrival
209,20624,join_queue
199,20624,renege
195,20631,end_service
200,20631,begin_service
210,20679,arrival
210,20679,join_queue
196,20792,end_service
201,20792,begin_service
211,20970,arrival
211,20970,join_queue
212,21005,arrival
212,21005,join_queue
202,21005,renege
213,21010,arrival
213,21010,join_queue
203,21010,renege
214,21034,arrival
214,21034,join_queue
204,21034,renege
194,21058,end_service
205,21058,begin_service
201,21209,end_service
206,21209,begin_service
215,21270,arrival
215,21270,join_queue
216,21307,arrival
216,21307,join_queue
200,21701,end_service
207,21701,begin_service
217,21891,arrival
217,21891,join_queue
218,22009,arrival
218,22009,join_queue
208,22009,renege
219,22223,arrival
219,22223,join_queue
209,22223,renege
207,22240,end_service
210,22240,begin_service
206,22268,end_service
211,22268,begin_service
205,22309,end_service
212,22309,begin_service
220,22336,arrival
220,22336,join_queue
221,22381,arrival
221,22381,join_queue
222,22515,arrival
222,22515,join_queue
223,22744,arrival
223,22744,join_queue
213,22744,renege
212,22866,end_service
214,22866,begin_service
224,22930,arrival
224,22930,join_queue
211,23001,end_service
215,23001,begin_service
214,23229,end_service
216,23229,begin_service
210,23240,end_service
217,23240,begin_service
225,23291,arrival
225,23291,join_queue
226,23305,arrival
226,23305,join_queue
227,23369,arrival
227,23369,join_queue
228,23388,arrival
228,23388,join_queue
218,23388,renege
229,23659,arrival
229,23659,join_queue
219,23659,renege
230,23702,arrival
230,23702,join_queue
220,23702,renege
215,23913,end_service
221,23913,begin_service
231,24185,arrival
231,24185,join_queue
217,24216,end_service
222,24216,begin_service
232,24218,arrival
232,24218,join_queue
233,24358,arrival
233,24358,join_queue
223,24358,renege
234,24417,arrival
234,24417,join_queue
224,24417,renege
235,24551,arrival
235,24551,join_queue
225,24551,renege
216,24554,end_service
226,24554,begin_service
236,24625,arrival
236,24625,join_queue
237,24634,arrival
237,24634,join_queue
227,24634,renege
238,24776,arrival
238,24776,join_queue
228,24776,renege
239,24937,arrival
239,24937,join_queue
229,24937,renege
240,24979,arrival
240,24979,join_queue
230,24979,renege
241,25024,arrival
241,25024,join_queue
231,25024,renege
242,25131,arrival
242,25131,join_queue
232,25131,renege
222,25158,end_service
233,25158,begin_service
221,25246,end_service
234,25246,begin_service
243,25301,arrival
243,25301,join_queue
226,25322,end_service
235,25322,begin_service
244,25378,arrival
244,25378,join_queue
245,25384,arrival
245,25384,join_queue
246,25412,arrival
246,25412,join_queue
236,25412,renege
235,25479,end_service
237,25479,begin_service
247,25518,arrival
247,25518,join_queue
234,25534,end_service
238,25534,begin_service
248,25630,arrival
248,25630,join_queue
249,25702,arrival
249,25702,join_queue
239,25702,renege
250,25816,arrival
250,25816,join_queue
240,25816,renege
251,25857,arrival
251,25857,join_queue
241,25857,renege
252,25961,arrival
252,25961,join_queue
242,25961,renege
253,25989,arrival
253,25989,join_queue
243,25989,renege
233,26010,end_service
244,26010,begin_service
254,26066,arrival
254,26066,join_queue
255,26079,arrival
255,26079,join_queue
245,26079,renege
256,26094,arrival
256,26094,join_queue
246,26094,renege
257,26178,arrival
257,26178,join_queue
247,26178,renege
258,26183,arrival
258,26183,join_queue
248,26183,renege
259,26228,arrival
259,26228,join_queue
249,26228,renege
260,26404,arrival
260,26404,join_queue
250,26404,renege
261,26499,arrival
261,26499,join_queue
251,26499,renege
238,26535,end_service
252,26535,begin_service
262,26592,arrival
262,26592,join_queue
237,26665,end_service
253,26665,begin_service
263,26692,arrival
263,26692,join_queue
264,26703,arrival
264,26703,join_queue
254,26703,renege
244,26723,end_service
255,26723,begin_service
265,26821,arrival
265,26821,join_queue
266,26930,arrival
266,26930,join_queue
256,26930,renege
267,26985,arrival
267,26985,join_queue
257,26985,renege
255,27130,end_service
258,27130,begin_service
268,27199,arrival
268,27199,join_queue
269,27347,arrival
269,27347,join_queue
259,27347,renege
270,27382,arrival
270,27382,join_queue
260,27382,renege
271,27827,arrival
271,27827,join_queue
261,27827,renege
252,27861,end_service
262,27861,begin_service
253,27875,end_service
263,27875,begin_service
272,28063,arrival
272,28063,join_queue
273,28112,arrival
273,28112,join_queue
274,28118,arrival
274,28118,join_queue
264,28118,renege
275,28127,arrival
275,28127,join_queue
265,28127,renege
262,28258,end_service
266,28258,begin_service
258,28272,end_service
267,28272,begin_service
276,28306,arrival
276,28306,join_queue
277,28347,arrival
277,28347,join_queue
266,28485,end_service
268,28485,begin_service
263,28565,end_service
269,28565,begin_service
278,28605,arrival
278,28605,join_queue
279,28606,arrival
279,28606,join_queue
269,28717,end_service
270,28717,begin_service
280,28791,arrival
280,28791,join_queue
281,28977,arrival
281,28977,join_queue
271,28977,renege
270,28979,end_service
272,28979,begin_service
282,28999,arrival
282,28999,join_queue
283,29092,arrival
283,29092,join_queue
273,29092,renege
284,29357,arrival
284,29357,join_queue
274,29357,renege
285,29397,arrival
285,29397,join_queue
275,29397,renege
267,29479,end_service
276,29479,begin_service
286,29644,arrival
286,29644,join_queue
287,29650,arrival
287,29650,join_queue
277,29650,renege
288,29658,arrival
288,29658,join_queue
278,29658,renege
289,29693,arrival
289,29693,join_queue
279,29693,renege
290,29778,arrival
290,29778,join_queue
280,29778,renege
291,29807,arrival
291,29807,join_queue
281,29807,renege
268,29831,end_service
282,29831,begin_service
292,30026,arrival
292,30026,join_queue
282,30165,end_service
283,30165,begin_service
293,30240,arrival
293,30240,join_queue
272,30341,end_service
284,30341,begin_service
283,30348,end_service
285,30348,begin_service
276,30442,end_service
286,30442,begin_service
294,30501,arrival
294,30501,join_queue
295,30540,arrival
295,30540,join_queue
296,30681,arrival
296,30681,join_queue
297,30821,arrival
297,30821,join_queue
287,30821,renege
298,30823,arrival
298,30823,join_queue
288,30823,renege
285,30915,end_service
289,30915,begin_service
299,30937,arrival
299,30937,join_queue
284,31041,end_service
290,31041,begin_service
300,31144,arrival
300,31144,join_queue
301,31195,arrival
301,31195,join_queue
291,31195,renege
302,31196,arrival
302,31196,join_queue
292,31196,renege
286,31274,end_service
293,31274,begin_service
290,31351,end_service
294,31351,begin_service
303,31711,arrival
303,31711,join_queue
304,31749,arrival
304,31749,join_queue
305,31866,arrival
305,31866,join_queue
295,31866,renege
306,31881,arrival
306,31881,join_queue
296,31881,renege
307,31939,arrival
307,31939,join_queue
297,31939,renege
308,31974,arrival
308,31974,join_queue
298,31974,renege
293,32075,end_service
299,32075,begin_service
289,32106,end_service
300,32106,begin_service
309,32198,arrival
309,32198,join_queue
310,32267,arrival
310,32267,join_queue
311,32272,arrival
311,32272,join_queue
301,32272,renege
312,32333,arrival
312,32333,join_queue
302,32333,renege
313,32391,arrival
313,32391,join_queue
303,32391,renege
314,32423,arrival
314,32423,join_queue
304,32423,renege
315,32677,arrival
315,32677,join_queue
305,32677,renege
300,32781,end_service
306,32781,begin_service
294,32810,end_service
307,32810,begin_service
316,32815,arrival
316,32815,join_queue
299,32876,end_service
308,32876,begin_service
317,32932,arrival
317,32932,join_queue
318,32997,arrival
318,32997,join_queue
319,33013,arrival
319,33013,join_queue
309,33013,renege
320,33121,arrival
320,33121,join_queue
310,33121,renege
321,33272,arrival
321,33272,join_queue
311,33272,renege
306,33373,end_service
312,33373,begin_service
322,33388,arrival
322,33388,join_queue
307,33505,end_service
313,33505,begin_service
323,33640,arrival
323,33640,join_queue
312,33743,end_service
314,33743,begin_service
324,33758,arrival
324,33758,join_queue
325,33769,arrival
325,33769,join_queue
315,33769,renege
326,33820,arrival
326,33820,join_queue
316,33820,renege
327,34003,arrival
327,34003,join_queue
317,34003,renege
328,34031,arrival
328,34031,join_queue
318,34031,renege
308,34038,end_service
319,34038,begin_service
329,34117,arrival
329,34117,join_queue
330,34178,arrival
330,34178,join_queue
320,34178,renege
331,34288,arrival
331,34288,join_queue
321,34288,renege
332,34403,arrival
332,34403,join_queue
322,34403,renege
333,34465,arrival
333,34465,join_queue
323,34465,renege
319,34485,end_service
324,34485,begin_service
334,34611,arrival
334,34611,join_queue
335,34692,arrival
335,34692,join_queue
325,34692,renege
336,34763,arrival
336,34763,join_queue
326,34763,renege
337,34837,arrival
337,34837,join_queue
327,34837,renege
314,34849,end_service
328,34849,begin_service
313,34860,end_service
329,34860,begin_service
338,34892,arrival
338,34892,join_queue
339,34914,arrival
339,34914,join_queue
340,34928,arrival
340,34928,join_queue
330,34928,renege
341,35062,arrival
341,35062,join_queue
331,35062,renege
342,35118,arrival
342,35118,join_queue
332,35118,renege
343,35125,arrival
343,35125,join_queue
333,35125,renege
344,35198,arrival
344,35198,join_queue
334,35198,renege
345,35343,arrival
345,35343,join_queue
335,35343,renege
324,35385,end_service
336,35385,begin_service
328,35450,end_service
337,35450,begin_service
346,35485,arrival
346,35485,join_queue
347,35616,arrival
347,35616,join_queue
348,35791,arrival
348,35791,join_queue
338,35791,renege
349,35913,arrival
349,35913,join_queue
339,35913,renege
350,35956,arrival
350,35956,join_queue
340,35956,renege
