caseid,time,activity
259,26228,join_queue_1
249,26228,renege_queue_1
236,26344,end_service
250,26344,begin_service
243,26373,end_service
251,26373,begin_service
260,26404,arrival
260,26404,join_queue_1
261,26499,arrival
261,26499,join_queue_1
261,26499,join_queue_2 - service request escalated
240,26518,end_service
252,26518,begin_service
241,26556,end_service
253,26556,begin_service
262,26592,arrival
262,26592,join_queue_1
263,26692,arrival
263,26692,join_queue_1
264,26703,arrival
264,26703,join_queue_1
264,26703,join_queue_2 - service request escalated
254,26703,renege_queue_1
239,26722,end_service
255,26722,begin_service
265,26821,arrival
265,26821,join_queue_1
242,26930,end_service
266,26930,arrival
266,26930,join_queue_1
256,26930,renege_queue_1
257,26930,begin_service
251,26982,end_service
258,26982,begin_service
267,26985,arrival
267,26985,join_queue_1
268,27199,arrival
268,27199,join_queue_1
252,27283,end_service
259,27283,begin_service
257,27325,end_service
260,27325,begin_service
269,27347,arrival
269,27347,join_queue_1
270,27382,arrival
270,27382,join_queue_1
250,27404,end_service
261,27404,begin_service
258,27407,end_service
262,27407,begin_service
231,27690,end_escalated_service
252,27690,begin_escalated_service
262,27759,end_service
263,27759,begin_service
253,27773,end_service
264,27773,begin_service
271,27827,arrival
271,27827,join_queue_1
271,27827,join_queue_2 - service request escalated
260,27884,end_service
265,27884,begin_service
261,27925,end_service
266,27925,begin_service
259,28047,end_service
267,28047,begin_service
272,28063,arrival
272,28063,join_queue_1
238,28070,end_escalated_service
261,28070,begin_escalated_service
255,28107,end_service
268,28107,begin_service
273,28112,arrival
273,28112,join_queue_1
274,28118,arrival
274,28118,join_queue_1
275,28127,arrival
275,28127,join_queue_1
276,28306,arrival
276,28306,join_queue_1
276,28306,join_queue_2 - service request escalated
277,28347,arrival
277,28347,join_queue_1
277,28347,join_queue_2 - service request escalated
264,28347,renege_queue_2
264,28549,end_service
269,28549,begin_service
278,28605,arrival
278,28605,join_queue_1
278,28605,join_queue_2 - service request escalated
271,28605,renege_queue_2
279,28606,arrival
279,28606,join_queue_1
265,28675,end_service
270,28675,begin_service
261,28683,end_escalated_service
276,28683,begin_escalated_service
263,28786,end_service
271,28786,begin_service
280,28791,arrival
280,28791,join_queue_1
266,28813,end_service
272,28813,begin_service
281,28977,arrival
281,28977,join_queue_1
281,28977,join_queue_2 - service request escalated
282,28999,arrival
282,28999,join_queue_1
268,29043,end_service
273,29043,begin_service
283,29092,arrival
283,29092,join_queue_1
252,29230,end_escalated_service
277,29230,begin_escalated_service
267,29357,end_service
284,29357,arrival
284,29357,join_queue_1
274,29357,renege_queue_1
275,29357,begin_service
285,29397,arrival
285,29397,join_queue_1
272,29424,end_service
276,29424,begin_service
270,29512,end_service
277,29512,begin_service
286,29644,arrival
286,29644,join_queue_1
287,29650,arrival
287,29650,join_queue_1
288,29658,arrival
288,29658,join_queue_1
278,29658,renege_queue_1
289,29693,arrival
289,29693,join_queue_1
289,29693,join_queue_2 - service request escalated
279,29693,renege_queue_1
269,29738,end_service
280,29738,begin_service
276,29772,end_service
281,29772,begin_service
290,29778,arrival
290,29778,join_queue_1
290,29778,join_queue_2 - service request escalated
278,29778,renege_queue_2
273,29798,end_service
282,29798,begin_service
291,29807,arrival
291,29807,join_queue_1
275,29821,end_service
283,29821,begin_service
271,29980,end_service
284,29980,begin_service
292,30026,arrival
292,30026,join_queue_1
293,30240,arrival
293,30240,join_queue_1
293,30240,join_queue_2 - service request escalated
281,30240,renege_queue_2
277,30261,end_service
285,30261,begin_service
285,30404,end_service
286,30404,begin_service
294,30501,arrival
294,30501,join_queue_1
295,30540,arrival
295,30540,join_queue_1
281,30547,end_service
287,30547,begin_service
296,30681,arrival
296,30681,join_queue_1
276,30724,end_escalated_service
289,30724,begin_escalated_service
297,30821,arrival
297,30821,join_queue_1
298,30823,arrival
298,30823,join_queue_1
298,30823,join_queue_2 - service request escalated
288,30823,renege_queue_1
299,30937,arrival
299,30937,join_queue_1
289,30937,renege_queue_1
282,30967,end_service
290,30967,begin_service
300,31144,arrival
300,31144,join_queue_1
283,31178,end_service
291,31178,begin_service
284,31187,end_service
292,31187,begin_service
301,31195,arrival
301,31195,join_queue_1
302,31196,arrival
302,31196,join_queue_1
280,31205,end_service
293,31205,begin_service
277,31339,end_escalated_service
290,31339,begin_escalated_service
293,31351,end_service
294,31351,begin_service
294,31622,end_service
295,31622,begin_service
290,31670,end_service
296,31670,begin_service
303,31711,arrival
303,31711,join_queue_1
304,31749,arrival
304,31749,join_queue_1
286,31801,end_service
297,31801,begin_service
287,31834,end_service
298,31834,begin_service
305,31866,arrival
305,31866,join_queue_1
306,31881,arrival
306,31881,join_queue_1
292,31882,end_service
299,31882,begin_service
291,31920,end_service
300,31920,begin_service
307,31939,arrival
307,31939,join_queue_1
307,31939,join_queue_2 - service request escalated
308,31974,arrival
308,31974,join_queue_1
297,32007,end_service
301,32007,begin_service
290,32044,end_escalated_service
293,32044,begin_escalated_service
309,32198,arrival
309,32198,join_queue_1
310,32267,arrival
310,32267,join_queue_1
311,32272,arrival
311,32272,join_queue_1
312,32333,arrival
312,32333,join_queue_1
302,32333,renege_queue_1
313,32391,arrival
313,32391,join_queue_1
313,32391,join_queue_2 - service request escalated
303,32391,renege_queue_1
